,name,real_x,real_y,R,label_x,label_y
466,20051110_38644_0400_PP.tif,1440,960,68,716,520
467,20051201_38280_0400_PP.tif,2304,1536,109,1190,899
468,20060529_56592_0100_PP.tif,2240,1488,103,1311,791
469,20060412_60895_0200_PP.tif,1440,960,68,730,637
470,20060530_54718_0100_PP.tif,2240,1488,103,984,776
471,20051212_38130_0400_PP.tif,2304,1536,109,1349,818
472,20051116_44070_0400_PP.tif,1440,960,68,858,488
473,20051201_38246_0400_PP.tif,2304,1536,109,1346,827
474,20060410_40146_0200_PP.tif,1440,960,68,616,520
475,20051021_58316_0100_PP.tif,2240,1488,103,1302,791
476,20060412_57846_0200_PP.tif,1440,960,68,612,529
477,20051214_42323_0100_PP.tif,2240,1488,103,963,782
478,20060522_46149_0100_PP.tif,2240,1488,103,1308,800
479,20060412_60573_0200_PP.tif,1440,960,68,835,510
480,20051216_44635_0200_PP.tif,1440,960,68,699,549
481,20051021_58035_0100_PP.tif,2240,1488,103,1311,791
482,20051214_56636_0100_PP.tif,2240,1488,103,963,791
483,20060522_46379_0100_PP.tif,2240,1488,103,975,797
484,20051130_60691_0400_PP.tif,2304,1536,109,1013,836
485,20051202_54477_0400_PP.tif,1440,960,68,658,506
486,20060407_44866_0200_PP.tif,1440,960,68,619,525
487,20060407_39184_0200_PP.tif,1440,960,68,823,523
488,20060407_41177_0200_PP.tif,1440,960,68,832,516
489,20051116_54343_0400_PP.tif,1440,960,68,638,504
490,20051020_63936_0100_PP.tif,2240,1488,103,978,794
491,20051205_59754_0400_PP.tif,2304,1536,109,1355,815
492,20051021_59589_0100_PP.tif,2240,1488,103,984,803
493,20051116_44026_0400_PP.tif,1440,960,68,856,504
494,20060522_45853_0100_PP.tif,2240,1488,103,1017,806
495,20060523_48787_0100_PP.tif,2240,1488,103,978,788
496,20060411_62298_0200_PP.tif,1440,960,68,612,525
497,20060523_48477_0100_PP.tif,2240,1488,103,975,776
498,20051205_59538_0400_PP.tif,2304,1536,109,1361,824
499,20051214_56534_0100_PP.tif,2240,1488,103,990,797
500,20060407_39780_0200_PP.tif,1440,960,68,816,523
501,20060411_58971_0200_PP.tif,1440,960,68,601,537
502,20060412_61081_0200_PP.tif,1440,960,68,817,516
503,20060411_62228_0200_PP.tif,1440,960,68,601,525
504,20060523_50325_0100_PP.tif,2240,1488,103,978,788
505,20060412_60396_0200_PP.tif,1440,960,68,816,514
506,20051205_57651_0400_PP.tif,2304,1536,109,1367,812
507,20051214_52204_0100_PP.tif,2240,1488,103,1158,728
508,20060522_46454_0100_PP.tif,2240,1488,103,1191,746
509,20051214_41055_0100_PP.tif,2240,1488,103,1299,788
510,20060523_50392_0100_PP.tif,2240,1488,103,987,788
511,20051214_57817_0100_PP.tif,2240,1488,103,1293,776
512,20060407_44400_0200_PP.tif,1440,960,68,615,531
513,20051130_54476_0400_PP.tif,1440,960,68,648,514
514,20060530_54011_0100_PP.tif,2240,1488,103,978,776
515,20051201_37390_0400_PP.tif,2304,1536,109,1361,818
516,20051214_57761_0100_PP.tif,2240,1488,103,981,770
517,20060407_40624_0200_PP.tif,1440,960,68,766,519
518,20060412_60545_0200_PP.tif,1440,960,68,604,523
519,20051202_51574_0400_PP.tif,2304,1536,109,1016,833
520,20051020_62615_0100_PP.tif,2240,1488,103,1293,779
521,20051201_38103_0400_PP.tif,2304,1536,109,1352,806
522,20051020_64570_0100_PP.tif,2240,1488,103,1290,812
523,20060412_52271_0200_PP.tif,1440,960,68,829,517
524,20060523_45697_0100_PP.tif,2240,1488,103,1302,785
525,20051205_58373_0400_PP.tif,2304,1536,109,1016,836
526,20060410_39229_0200_PP.tif,1440,960,68,826,525
527,20051116_44816_0400_PP.tif,2304,1536,109,1016,821
528,20051205_35417_0400_PP.tif,1440,960,68,644,502
529,20060407_39567_0200_PP.tif,1440,960,68,829,525
530,20060530_55816_0100_PP.tif,2240,1488,103,1122,842
531,20051214_41949_0100_PP.tif,2240,1488,103,1311,800
532,20060410_41767_0200_PP.tif,1440,960,68,817,528
533,20060523_49120_0100_PP.tif,2240,1488,103,1305,785
534,20060407_39687_0200_PP.tif,1440,960,68,811,525
535,20060411_58736_0200_PP.tif,1440,960,68,817,520
536,20060410_41356_0200_PP.tif,1440,960,68,819,523
537,20060412_61299_0200_PP.tif,1440,960,68,592,516
538,20051202_48329_0400_PP.tif,1440,960,68,846,506
539,20051202_48443_0400_PP.tif,1440,960,68,840,498
540,20051214_51071_0100_PP.tif,2240,1488,103,1290,776
541,20051216_45781_0200_PP.tif,1440,960,68,828,510
542,20060410_47331_0200_PP.tif,1440,960,68,609,526
543,20060407_39546_0200_PP.tif,1440,960,68,622,516
544,20060410_39075_0200_PP.tif,1440,960,68,820,519
545,20051205_35142_0400_PP.tif,1440,960,68,634,506
546,20060522_45796_0100_PP.tif,2240,1488,103,1299,791
547,20051130_59825_0400_PP.tif,2304,1536,109,995,812
548,20051201_37312_0400_PP.tif,2304,1536,109,992,815
549,20060412_62960_0200_PP.tif,1440,960,68,840,519
550,20060523_48499_0100_PP.tif,2240,1488,103,1299,773
551,20051020_61998_0100_PP.tif,2240,1488,103,984,809
552,20051116_44690_0400_PP.tif,2304,1536,109,1034,803
553,20051130_55323_0400_PP.tif,1440,960,68,716,532
554,20060410_41077_0200_PP.tif,1440,960,68,607,525
555,20051202_41034_0400_PP.tif,1440,960,68,820,450
556,20051020_63711_0100_PP.tif,2240,1488,103,975,773
557,20051110_38372_0400_PP.tif,1440,960,68,854,500
558,20060412_51656_0200_PP.tif,1440,960,68,790,489
559,20060407_45949_0200_PP.tif,1440,960,68,814,522
560,20051207_62266_0400_PP.tif,2304,1536,109,1358,818
561,20060411_61781_0200_PP.tif,1440,960,68,606,519
562,20051202_37199_0400_PP.tif,2304,1536,109,1022,800
563,20060530_54107_0100_PP.tif,2240,1488,103,969,764
564,20060407_45611_0200_PP.tif,1440,960,68,828,519
565,20060411_59176_0200_PP.tif,1440,960,68,619,531
566,20060523_49191_0100_PP.tif,2240,1488,103,1305,773
567,20051020_61757_0100_PP.tif,2240,1488,103,987,803
