,name,real_x,real_y,R,label_x,label_y
467,20060407_45107_0200_PP.tif,1440,960,68,823,519
468,20051216_45899_0200_PP.tif,1440,960,68,819,520
469,20051213_62705_0100_PP.tif,2240,1488,103,1299,770
470,20060412_58137_0200_PP.tif,1440,960,68,687,570
471,20060412_59338_0200_PP.tif,1440,960,68,606,508
472,20051205_58409_0400_PP.tif,2304,1536,109,1034,824
473,20060410_39586_0200_PP.tif,1440,960,68,615,525
474,20051021_40018_0100_PP.tif,2240,1488,103,972,809
475,20060407_45477_0200_PP.tif,1440,960,68,627,532
476,20051212_38076_0400_PP.tif,2304,1536,109,1004,809
477,20051116_58828_0400_PP.tif,1440,960,68,676,502
478,20051214_56944_0100_PP.tif,2240,1488,103,972,761
479,20051020_62461_0100_PP.tif,2240,1488,103,1011,788
480,20051214_56392_0100_PP.tif,2240,1488,103,1113,893
481,20060411_58328_0200_PP.tif,1440,960,68,828,516
482,20051019_38557_0100_PP.tif,2240,1488,103,1194,797
483,20060410_39879_0200_PP.tif,1440,960,68,828,523
484,20051201_38199_0400_PP.tif,2304,1536,109,1355,788
485,20060411_61952_0200_PP.tif,1440,960,68,597,534
486,20060530_53617_0100_PP.tif,2240,1488,103,1305,791
487,20051202_55944_0400_PP.tif,1440,960,68,782,482
488,20060523_45449_0100_PP.tif,2240,1488,103,990,803
489,20051116_54832_0400_PP.tif,1440,960,68,844,498
490,20060407_44636_0200_PP.tif,1440,960,68,823,517
491,20051201_38475_0400_PP.tif,2304,1536,109,998,836
492,20051208_39524_0400_PP.tif,2304,1536,109,1022,797
493,20051130_55048_0400_PP.tif,1440,960,68,854,502
494,20051214_56565_0100_PP.tif,2240,1488,103,1293,791
495,20051130_60532_0400_PP.tif,2304,1536,109,992,824
496,20051216_44660_0200_PP.tif,1440,960,68,822,526
497,20060523_49573_0100_PP.tif,2240,1488,103,972,806
498,20051202_56028_0400_PP.tif,1440,960,68,630,514
499,20051130_59749_0400_PP.tif,2304,1536,109,1283,839
500,20051216_46660_0200_PP.tif,1440,960,68,822,520
501,20060412_59196_0200_PP.tif,1440,960,68,892,520
502,20051201_38182_0400_PP.tif,2304,1536,109,1343,818
503,20060412_52758_0200_PP.tif,1440,960,68,618,508
504,20060410_41747_0200_PP.tif,1440,960,68,604,531
505,20051109_59582_0400_PP.tif,1440,960,68,652,508
506,20060523_43248_0100_PP.tif,2240,1488,103,981,797
507,20051130_54943_0400_PP.tif,1440,960,68,846,512
508,20060411_59728_0200_PP.tif,1440,960,68,615,532
509,20060412_61222_0200_PP.tif,1440,960,68,615,528
510,20051202_51677_0400_PP.tif,2304,1536,109,1337,821
511,20051021_36097_0100_PP.tif,2240,1488,103,957,773
512,20060530_53954_0100_PP.tif,2240,1488,103,1326,788
513,20051130_53663_0400_PP.tif,1440,960,68,646,520
514,20051116_55649_0400_PP.tif,2304,1536,109,1022,824
515,20060411_58891_0200_PP.tif,1440,960,68,610,511
516,20051130_59432_0400_PP.tif,2304,1536,109,1028,815
517,20060412_52122_0200_PP.tif,1440,960,68,814,528
518,20051117_37213_0400_PP.tif,1440,960,68,750,538
519,20051214_56438_0100_PP.tif,2240,1488,103,1053,815
520,20060407_44304_0200_PP.tif,1440,960,68,826,525
521,20051214_52611_0100_PP.tif,2240,1488,103,987,803
522,20051020_64993_0100_PP.tif,2240,1488,103,1302,785
523,20060523_49791_0100_PP.tif,2240,1488,103,972,776
524,20051208_39243_0400_PP.tif,2304,1536,109,1028,803
525,20060407_45737_0200_PP.tif,1440,960,68,829,514
526,20051021_51748_0100_PP.tif,2240,1488,103,987,791
527,20051130_54846_0400_PP.tif,1440,960,68,852,502
528,20060411_59859_0200_PP.tif,1440,960,68,811,511
529,20060522_46400_0100_PP.tif,2240,1488,103,1293,785
530,20051205_59351_0400_PP.tif,2304,1536,109,1022,815
531,20060523_49928_0100_PP.tif,2240,1488,103,1125,851
532,20051214_52349_0100_PP.tif,2240,1488,103,1272,818
533,20051212_36525_0400_PP.tif,2304,1536,109,1031,821
534,20051110_38194_0400_PP.tif,1440,960,68,848,502
535,20060522_45402_0100_PP.tif,2240,1488,103,990,791
536,20051212_41144_0400_PP.tif,2304,1536,109,1100,821
537,20051130_55086_0400_PP.tif,1440,960,68,832,514
538,20060411_57879_0200_PP.tif,1440,960,68,849,522
539,20060410_43675_0200_PP.tif,1440,960,68,610,523
540,20051110_34013_0400_PP.tif,1440,960,68,640,506
541,20060411_58238_0200_PP.tif,1440,960,68,829,519
542,20060412_52245_0200_PP.tif,1440,960,68,612,522
543,20051214_42197_0100_PP.tif,2240,1488,103,1287,881
544,20060410_46893_0200_PP.tif,1440,960,68,829,522
545,20060412_61316_0200_PP.tif,1440,960,68,835,504
546,20051208_39462_0400_PP.tif,2304,1536,109,1352,812
547,20051205_59879_0400_PP.tif,2304,1536,109,1007,827
548,20060411_58303_0200_PP.tif,1440,960,68,607,520
549,20060523_43174_0100_PP.tif,2240,1488,103,984,782
550,20051216_45992_0200_PP.tif,1440,960,68,631,523
551,20051216_45873_0200_PP.tif,1440,960,68,613,523
552,20051130_54030_0400_PP.tif,1440,960,68,852,508
553,20060523_50707_0100_PP.tif,2240,1488,103,978,809
554,20060411_62373_0200_PP.tif,1440,960,68,607,517
555,20060412_62936_0200_PP.tif,1440,960,68,607,522
556,20060522_45691_0100_PP.tif,2240,1488,103,993,800
557,20051110_38411_0400_PP.tif,1440,960,68,858,494
558,20060530_55724_0100_PP.tif,2240,1488,103,990,797
559,20060407_39667_0200_PP.tif,1440,960,68,613,525
560,20060412_58638_0200_PP.tif,1440,960,68,595,523
561,20051205_57809_0400_PP.tif,2304,1536,109,1019,821
562,20051116_55656_0400_PP.tif,2304,1536,109,1352,818
563,20051020_64945_0100_PP.tif,2240,1488,103,984,791
564,20060411_58134_0200_PP.tif,1440,960,68,612,526
565,20060412_51835_0200_PP.tif,1440,960,68,595,510
566,20051117_37078_0400_PP.tif,1440,960,68,640,508
567,20060412_59355_0200_PP.tif,1440,960,68,826,505
